Id; OrderId; RecipientId; ShipmentId; PreparationId; ParentId; CarrierTypeId; NameOne; NameTwo; AddressOne; AddressTwo; AddressThree; ZipCode; City; Country; PhoneNumber; GsmNumber; EmailAddress; FaxNumber; IsB2C; CreationDate; ModificationDate; RequestedShippingDate; ReturnDate; ModelRef; ParcelContent; LabelOne; LabelTwo; LabelThree; LabelFour; LabelFive; LabelSix; NetWeight; Weight; NumberOfParcels; PreparationMovementId; ShipmentMovementId; ReturnMovementId; Civility; IsPalletization; IsReturn; ReturnReason; ReturnCondition; PreparationPrice; IsCanceled; IsFlash; Tare; GroupBy; IsRemoval; PackagingPrice; PreparationTime; IsForce; IsValid; ValidatedBy; ValidationDate; Reedit; IsPriority; IsForcast; AffectationDate; PrCode; SendDate; OpeIndo; IsPosSending; DoNotCharge; RmaValid; ReturnWeight; NumberOfReturnParcels; ExitEdiFile; BillReturnTransport; Order; Shipment; OrderLines; Infos; Parent; TransportType
12730690; REC_AEX9238; AEX9238; ; ; ; 200; Julien Gonzalez; Julien Gonzalez; X; X; ; 47829; Noisy-le-Grand; AG; +33759002155; ; ae8bfa68-4812-44c2-9fbf-d6df6989262e@example.net; ; True; 28/02/2025 09:59:06; 28/02/2025 09:59:07; ; ; ; ; parcel; ; ; ; 5391854-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730689; REC_AEX9236; AEX9236; ; ; ; 200; Kylian Schmitt; Meyer Jr.; X; X; ; 45121; Issy-les-Moulineaux; CR; 0378024176; ; 2f05eaea-2cac-4929-98fb-60aad2c22186@example.net; ; True; 28/02/2025 09:58:48; 28/02/2025 09:58:49; ; ; ; ; parcel; ; ; ; 64072558-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730688; REC_AEX9234; AEX9234; ; ; ; ; Lisa Le gall; Lisa Le gall; X; ; ; 42553; Villeneuve-d'Ascq; RE; 0425433092; ; 7aecc4e3-f3e4-43be-8cf6-15a4c2c32342@example.net; ; True; 28/02/2025 09:58:41; 28/02/2025 09:58:42; ; ; ; ; parcel; ; ; ; 403-6827204-3162735; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730687; REC_AEX9233; AEX9233; ; ; ; ; Mattéo Andre; Mattéo Andre; X; ; ; 99175; Hyères; AT; +33383050795; ; 266b9992-3443-4361-b3e5-2ceb3f57aa97@example.net; ; True; 28/02/2025 09:58:37; 28/02/2025 09:58:37; ; ; ; ; parcel; ; ; ; 302-5467184-3798719; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730686; REC_AEX9230; AEX9230; ; ; ; 220; Alexis Fabre; Alexis Fabre; X; ; ; 31031; Lyon; FO; 0776229899; ; 98417f16-c6b3-48eb-b690-fff221ec63a5@example.net; ; True; 28/02/2025 09:58:26; 28/02/2025 09:58:27; ; ; ; ; parcel; ; ; ; 12842924; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730685; REC_AEX9229; AEX9229; ; ; ; 220; Adam Gauthier; Adam Gauthier; X; ; ; 55226; Asnières-sur-Seine; IQ; +33544537434; ; d22d66af-d479-4e1e-b908-f505d79b5b64@example.net; ; True; 28/02/2025 09:58:21; 28/02/2025 09:58:22; ; ; ; ; parcel; ; ; ; 01125_253680810-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730684; REC_AEX9228; AEX9228; ; ; ; ; Lena Marchand; Lena Marchand; X; ; ; 46150; Drancy; BJ; +33449896454; ; 86116244-cc6d-4ba2-b5d5-acc77d33976c@example.net; ; True; 28/02/2025 09:58:16; 28/02/2025 09:58:17; ; ; ; ; parcel; ; ; ; G66XAJNSULOTG; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730683; REC_AEX9227; AEX9227; ; ; ; ; Axel Lefevre; Axel Lefevre; X; X; ; 44772; Saint-Pierre; AM; 0621806880; ; 4f45a7ae-5adc-432c-abe2-9462da9f2551@example.net; ; True; 28/02/2025 09:58:09; 28/02/2025 09:58:10; ; ; ; ; parcel; ; ; ; 12843002; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730682; REC_AEX9223; AEX9223; ; ; ; ; Clément Le gall; Clément Le gall; X; ; ; 51625; Argenteuil; CV; +33228423486; ; 7ee3c681-3477-48ef-b743-4de470511c83@example.net; ; True; 28/02/2025 09:57:57; 28/02/2025 09:57:58; ; ; ; ; parcel; ; ; ; 49249251; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730681; REC_AEX9219; AEX9219; ; ; ; 220; Raphaël Philippe; Raphaël Philippe; X; X; ; 43779; Béziers; BQ; +33488555018; ; 165ce17a-43df-4873-bdaa-9adc2fc761ce@example.net; ; True; 28/02/2025 09:57:37; 28/02/2025 09:57:38; ; ; ; ; parcel; ; ; ; 00718_83979553-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730680; REC_AEX9217; AEX9217; ; ; ; 220; Léo Maillard; Léo Maillard; X; ; ; 63681; Nanterre; MF; +33697717149; ; eb40a4b4-9961-431a-bc9f-52eebb33f4b9@example.net; ; True; 28/02/2025 09:57:05; 28/02/2025 09:57:06; ; ; ; ; parcel; ; ; ; 12842655; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730679; REC_AEX9216; AEX9216; ; ; ; 220; Adam Joly; Adam Joly; X; ; ; 58890; Ivry-sur-Seine; TZ; +33626981965; ; 0860872e-4b0f-482f-8b37-3460c9687f41@example.net; ; True; 28/02/2025 09:57:00; 28/02/2025 09:57:01; ; ; ; ; parcel; ; ; ; 12842761; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730678; REC_AEX9215; AEX9215; ; ; ; 220; Ambre Laine; Ambre Laine; X; ; ; 74432; Chambéry; BJ; +33212799230; ; c728a6dd-e668-474d-80cb-bb755d422083@example.net; ; True; 28/02/2025 09:56:51; 28/02/2025 09:56:52; ; ; ; ; parcel; ; ; ; 12842755; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730677; REC_AEX9214; AEX9214; ; ; ; ; Lou Guerin; Lou Guerin; X; ; ; 54706; Caen; TO; +33675386807; ; ce98af77-5386-4157-87fb-66243f9ca819@example.net; ; True; 28/02/2025 09:56:46; 28/02/2025 09:56:47; ; ; ; ; parcel; ; ; ; 122080963_49876-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730676; REC_AEX9213; AEX9213; ; ; ; 349; Lou Baron; Martinez I; X; ; ; 29075; Rueil-Malmaison; HU; +33599808071; ; fbb5637b-c476-44ea-83ad-d7e8fe2633e0@example.net; ; True; 28/02/2025 09:56:41; 28/02/2025 09:56:42; ; ; ; ; parcel; ; ; ; 538402-18-18000469458; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730675; REC_AEX9212; AEX9212; ; ; ; 220; Jules Lemoine; Jules Lemoine; X; ; ; 27525; Valence; LC; 0173687910; ; 2d2983a6-3306-4f1e-a507-4da917fa2f01@example.net; ; True; 28/02/2025 09:56:12; 28/02/2025 09:56:13; ; ; ; ; parcel; ; ; ; 49248239; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730674; REC_AEX9211; AEX9211; ; ; ; ; Léa Aubert; Léa Aubert; X; ; ; 53049; Mérignac; SV; +33448773768; ; 7f1802c1-d1c7-49f7-ac41-008345da7e25@example.net; ; True; 28/02/2025 09:56:06; 28/02/2025 09:56:08; ; ; ; ; parcel; ; ; ; 49248801; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730673; REC_AEX9210; AEX9210; ; ; ; 200; Baptiste Sanchez; Baptiste Sanchez; X; ; ; 51209; Amiens; IN; +33612883217; ; a756389d-fc12-4c60-9797-876862f3f25b@example.net; ; True; 28/02/2025 09:56:01; 28/02/2025 09:56:02; ; ; ; ; parcel; ; ; ; 01119_253667046-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730672; REC_AEX9207; AEX9207; ; ; ; ; Sacha Robert; Sacha Robert; X; ; ; 62590; Lille13; KP; +33270370208; ; 138587df-c2bf-4aa6-8123-b87dc230ceaa@example.net; ; True; 28/02/2025 09:55:28; 28/02/2025 09:55:29; ; ; ; ; parcel; ; ; ; 49248625; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730671; REC_AEX9205; AEX9205; ; ; ; ; Alice Guerin; Alice Guerin; X; X; ; 22347; Argenteuil; FJ; 0316781355; ; 2e2661c7-8b4a-4869-b12d-f9ac9eb6577e@example.net; ; True; 28/02/2025 09:55:21; 28/02/2025 09:55:22; ; ; ; ; parcel; ; ; ; 49248126; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730670; REC_AEX9204; AEX9204; ; ; ; 349; Thomas Deschamps; Paul et Colin; X; ; ; 78808; Lyon; BG; +33114632369; ; 69bcb8d3-55fb-43b0-925b-4948c14d98d4@example.net; ; True; 28/02/2025 09:55:16; 28/02/2025 09:55:17; ; ; ; ; parcel; ; ; ; A-3066303-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730669; REC_AEX9201; AEX9201; ; ; ; ; Yanis Deschamps; Yanis Deschamps; X; ; ; 43795; Clermont-Ferrand; DM; 0414384390; ; af6fbcbc-7c6b-476c-bf48-4321ea0c3cd5@example.net; ; True; 28/02/2025 09:54:38; 28/02/2025 09:54:39; ; ; ; ; parcel; ; ; ; 49248124; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730668; REC_AEX9200; AEX9200; ; ; ; 200; Pauline Roy; Marie II; X; X; ; 80762; Lille13; HM; 0580577692; ; 0fdcb9a6-dc2b-46f3-83ab-0a0f813c868e@example.net; ; True; 28/02/2025 09:54:33; 28/02/2025 09:54:34; ; ; ; ; parcel; ; ; ; 64071861-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730667; REC_AEX9199; AEX9199; ; ; ; 220; Evan Le gall; Evan Le gall; X; ; ; 10744; Colmar; LT; +33199944205; ; 8f1f7931-a88f-4384-8691-3d998ad81b8f@example.net; ; True; 28/02/2025 09:54:25; 28/02/2025 09:54:26; ; ; ; ; parcel; ; ; ; 12842556; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730657; IZI_V103470; 0001; ; ; ; ; 425 rue Henri Barbusse; 425 rue Henri Barbusse; TEST; ; ; 78370; PLAISIR; FR; 01; 06; IKEA_DEVELOPMENT.FR.P.153164-9@docinbound.com; ; True; 27/02/2025 18:14:37; 27/02/2025 18:15:13; 24/02/2025 00:00:00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; False; False; ; ; ; True; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730650; REC_AEX8286; AEX8286; ; ; ; ; Adrien Gautier; Adrien Gautier; X; ; ; 29052; Calais; TH; 0447036820; ; 7f43ac4d-295e-49e3-9226-fbe1c31689f3@example.net; ; True; 27/02/2025 09:51:54; 27/02/2025 09:51:55; ; ; ; ; parcel; ; ; ; A-3064083-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730649; REC_AEX8285; AEX8285; ; ; ; 220; Eva Masson; Eva Masson; X; ; ; 36062; Saint-Nazaire; CA; 0247214575; ; 3d7efe60-a8d0-4ccc-83d1-f207b5cfe486@example.net; ; True; 27/02/2025 09:51:49; 27/02/2025 09:51:50; ; ; ; ; parcel; ; ; ; A-3064059-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730648; REC_AEX8283; AEX8283; ; ; ; ; Sarah Bertrand; Sarah Bertrand; X; ; ; 39087; Ivry-sur-Seine; HM; +33284361547; ; fa2a6a15-a896-4cb5-a2f8-ad2eed2cdb76@example.net; ; True; 27/02/2025 09:51:42; 27/02/2025 09:51:43; ; ; ; ; parcel; ; ; ; 404-1114765-8381911; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730647; REC_AEX8282; AEX8282; ; ; ; 220; Valentin Fernandez; Valentin Fernandez; X; ; ; 59641; Villejuif; BZ; +33795237813; ; 12400354-17b6-4073-826a-8c1ca9c3039f@example.net; ; True; 27/02/2025 09:51:37; 27/02/2025 09:51:38; ; ; ; ; parcel; ; ; ; 12831500; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730646; REC_AEX8281; AEX8281; ; ; ; ; Romain Marie; Romain Marie; X; ; ; 51256; Rennes; GL; 0266663405; ; ce444e19-03a1-402d-93b7-8aae3df02ef3@example.net; ; True; 27/02/2025 09:51:29; 27/02/2025 09:51:30; ; ; ; ; parcel; ; ; ; 49220527; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730645; REC_AEX8277; AEX8277; ; ; ; ; Noémie Lecomte; Noémie Lecomte; X; ; ; 65306; La Rochelle; IT; 0154909763; ; 71597e97-7eae-4ea0-9ecb-a50a1a131188@example.net; ; True; 27/02/2025 09:51:18; 27/02/2025 09:51:18; ; ; ; ; parcel; ; ; ; 305-9210059-0182732; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730644; REC_AEX8276; AEX8276; ; ; ; ; Océane Petit; Océane Petit; X; ; ; 57573; Levallois-Perret; PN; +33280805492; ; ea473083-8099-4ef5-8c33-eff93826a3eb@example.net; ; True; 27/02/2025 09:51:10; 27/02/2025 09:51:12; ; ; ; ; parcel; ; ; ; 028-1601237-6525965; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730643; REC_AEX8274; AEX8274; ; ; ; 200; Ines Lefevre; Ines Lefevre; X; ; ; 26837; Champigny-sur-Marne; GY; +33630421768; ; 777c1b35-b7b3-43b3-b2e4-db86a4a7ca49@example.net; ; True; 27/02/2025 09:51:03; 27/02/2025 09:51:04; ; ; ; ; parcel; ; ; ; 49220760; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730642; REC_AEX8272; AEX8272; ; ; ; ; Kylian Laurent; Kylian Laurent; X; ; ; 41545; Antibes; CF; 0213386096; ; 8665ae4b-018e-4bab-8002-b4b992019d20@example.net; ; True; 27/02/2025 09:50:55; 27/02/2025 09:50:56; ; ; ; ; parcel; ; ; ; 49220786; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730641; REC_AEX8269; AEX8269; ; ; ; 220; Alexandre Fournier; Alexandre Fournier; X; ; ; 36755; Saint-Denis; GU; 0123432725; ; 6dce9f50-eec7-4e44-900b-95e692386367@example.net; ; True; 27/02/2025 09:50:40; 27/02/2025 09:50:41; ; ; ; ; parcel; ; ; ; 12831293; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730640; REC_AEX8265; AEX8265; ; ; ; ; Laura Deschamps; Laura Deschamps; X; X; ; 62979; Reims; PF; 0455479584; ; f8f4fd5a-e53b-4da5-b699-c3049348f4e9@example.net; ; True; 27/02/2025 09:50:22; 27/02/2025 09:50:23; ; ; ; ; parcel; ; ; ; 49219749; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730639; REC_AEX8264; AEX8264; ; ; ; ; Maëlys Carre; Maëlys Carre; X; ; ; 69555; Niort; IL; +33280527087; ; 7ff4abd3-28a3-4aea-b242-cb099cc3f383@example.net; ; True; 27/02/2025 09:50:17; 27/02/2025 09:50:18; ; ; ; ; parcel; ; ; ; 49218971; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730638; REC_AEX8263; AEX8263; ; ; ; ; Paul Dumont; Paul Dumont; X; X; ; 44612; Bordeaux; LK; 0748351768; ; bc7454db-386e-49bb-84b7-1443544342b7@example.net; ; True; 27/02/2025 09:50:12; 27/02/2025 09:50:13; ; ; ; ; parcel; ; ; ; 12831025; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
